index;Case ID;Activity;Resource;Complete Timestamp;(case) ApplicationType;(case) LoanGoal;(case) RequestedAmount;lbl
3762;Application_1151254747;O_Create Offer;User_8;2016/01/29 11:32:40.073;New credit;Other, see explanation;5000.0;A_Cancelled
3763;Application_1151254747;O_Created;User_8;2016/01/29 11:32:41.787;New credit;Other, see explanation;5000.0;A_Cancelled
3764;Application_1151254747;O_Sent (mail and online);User_8;2016/01/29 11:32:54.680;New credit;Other, see explanation;5000.0;A_Cancelled
3765;Application_1151254747;A_Cancelled;User_1;2016/02/29 08:01:52.523;New credit;Other, see explanation;5000.0;A_Cancelled
4072;Application_1933550065;A_Create Application;User_1;2016/01/05 09:23:53.784;New credit;Remaining debt home;13500.0;A_Cancelled
4073;Application_1933550065;A_Submitted;User_1;2016/01/05 09:23:53.842;New credit;Remaining debt home;13500.0;A_Cancelled
4074;Application_1933550065;A_Concept;User_1;2016/01/05 09:25:06.133;New credit;Remaining debt home;13500.0;A_Cancelled
4075;Application_1933550065;W_Complete application;User_21;2016/01/07 09:48:50.880;New credit;Remaining debt home;13500.0;A_Cancelled
4076;Application_1933550065;A_Accepted;User_21;2016/01/07 09:42:42.385;New credit;Remaining debt home;13500.0;A_Cancelled
4077;Application_1933550065;O_Create Offer;User_21;2016/01/07 09:47:21.575;New credit;Remaining debt home;13500.0;A_Cancelled
4078;Application_1933550065;O_Created;User_21;2016/01/07 09:47:22.667;New credit;Remaining debt home;13500.0;A_Cancelled
4079;Application_1933550065;O_Create Offer;User_21;2016/01/07 09:47:38.581;New credit;Remaining debt home;13500.0;A_Cancelled
4080;Application_1933550065;O_Created;User_21;2016/01/07 09:47:39.677;New credit;Remaining debt home;13500.0;A_Cancelled
4081;Application_1933550065;O_Sent (mail and online);User_21;2016/01/07 09:48:50.864;New credit;Remaining debt home;13500.0;A_Cancelled
4082;Application_1933550065;O_Sent (mail and online);User_21;2016/01/07 09:48:50.866;New credit;Remaining debt home;13500.0;A_Cancelled
4083;Application_1933550065;W_Call after offers;User_21;2016/01/07 09:48:50.890;New credit;Remaining debt home;13500.0;A_Cancelled
4084;Application_1933550065;A_Complete;User_21;2016/01/07 09:48:50.892;New credit;Remaining debt home;13500.0;A_Cancelled
4085;Application_1933550065;O_Create Offer;User_8;2016/01/29 11:34:11.432;New credit;Remaining debt home;13500.0;A_Cancelled
4086;Application_1933550065;O_Created;User_8;2016/01/29 11:34:12.878;New credit;Remaining debt home;13500.0;A_Cancelled
4087;Application_1933550065;O_Create Offer;User_8;2016/01/29 11:34:26.981;New credit;Remaining debt home;13500.0;A_Cancelled
4088;Application_1933550065;O_Created;User_8;2016/01/29 11:34:28.387;New credit;Remaining debt home;13500.0;A_Cancelled
4089;Application_1933550065;O_Sent (mail and online);User_8;2016/01/29 11:34:46.288;New credit;Remaining debt home;13500.0;A_Cancelled
4090;Application_1933550065;O_Sent (mail and online);User_8;2016/01/29 11:34:46.294;New credit;Remaining debt home;13500.0;A_Cancelled
4091;Application_1933550065;O_Create Offer;User_85;2016/01/29 14:21:11.193;New credit;Remaining debt home;13500.0;A_Cancelled
4092;Application_1933550065;O_Created;User_85;2016/01/29 14:21:12.759;New credit;Remaining debt home;13500.0;A_Cancelled
4093;Application_1933550065;O_Create Offer;User_85;2016/01/29 14:21:27.676;New credit;Remaining debt home;13500.0;A_Cancelled
4094;Application_1933550065;O_Created;User_85;2016/01/29 14:21:29.070;New credit;Remaining debt home;13500.0;A_Cancelled
4095;Application_1933550065;O_Sent (mail and online);User_85;2016/01/29 14:21:47.507;New credit;Remaining debt home;13500.0;A_Cancelled
4096;Application_1933550065;O_Sent (mail and online);User_85;2016/01/29 14:21:47.513;New credit;Remaining debt home;13500.0;A_Cancelled
4097;Application_1933550065;O_Create Offer;User_8;2016/02/01 17:56:10.719;New credit;Remaining debt home;13500.0;A_Cancelled
4098;Application_1933550065;O_Created;User_8;2016/02/01 17:56:11.940;New credit;Remaining debt home;13500.0;A_Cancelled
4099;Application_1933550065;O_Create Offer;User_8;2016/02/01 17:56:28.661;New credit;Remaining debt home;13500.0;A_Cancelled
4100;Application_1933550065;O_Created;User_8;2016/02/01 17:56:30.037;New credit;Remaining debt home;13500.0;A_Cancelled
4101;Application_1933550065;O_Sent (mail and online);User_8;2016/02/01 17:56:49.438;New credit;Remaining debt home;13500.0;A_Cancelled
4102;Application_1933550065;O_Sent (mail and online);User_8;2016/02/01 17:56:49.440;New credit;Remaining debt home;13500.0;A_Cancelled
4103;Application_1933550065;A_Cancelled;User_1;2016/03/03 08:00:46.970;New credit;Remaining debt home;13500.0;A_Cancelled
4546;Application_722397148;A_Create Application;User_1;2016/01/05 13:44:52.069;New credit;Car;14500.0;A_Pending
4547;Application_722397148;A_Submitted;User_1;2016/01/05 13:44:52.151;New credit;Car;14500.0;A_Pending
4548;Application_722397148;A_Concept;User_1;2016/01/05 13:45:49.022;New credit;Car;14500.0;A_Pending
4549;Application_722397148;W_Complete application;User_15;2016/01/06 12:19:36.260;New credit;Car;14500.0;A_Pending
4550;Application_722397148;A_Accepted;User_15;2016/01/06 12:10:20.932;New credit;Car;14500.0;A_Pending
4551;Application_722397148;O_Create Offer;User_15;2016/01/06 12:17:16.204;New credit;Car;14500.0;A_Pending
4552;Application_722397148;O_Created;User_15;2016/01/06 12:17:17.348;New credit;Car;14500.0;A_Pending
4553;Application_722397148;O_Create Offer;User_15;2016/01/06 12:17:44.914;New credit;Car;14500.0;A_Pending
4554;Application_722397148;O_Created;User_15;2016/01/06 12:17:46.106;New credit;Car;14500.0;A_Pending
4555;Application_722397148;O_Create Offer;User_15;2016/01/06 12:18:05.675;New credit;Car;14500.0;A_Pending
4556;Application_722397148;O_Created;User_15;2016/01/06 12:18:06.919;New credit;Car;14500.0;A_Pending
4557;Application_722397148;O_Create Offer;User_15;2016/01/06 12:19:09.932;New credit;Car;14500.0;A_Pending
4558;Application_722397148;O_Created;User_15;2016/01/06 12:19:11.193;New credit;Car;14500.0;A_Pending
4559;Application_722397148;O_Sent (mail and online);User_15;2016/01/06 12:19:36.241;New credit;Car;14500.0;A_Pending
4560;Application_722397148;O_Sent (mail and online);User_15;2016/01/06 12:19:36.243;New credit;Car;14500.0;A_Pending
4561;Application_722397148;O_Sent (mail and online);User_15;2016/01/06 12:19:36.245;New credit;Car;14500.0;A_Pending
4562;Application_722397148;O_Sent (mail and online);User_15;2016/01/06 12:19:36.246;New credit;Car;14500.0;A_Pending
4563;Application_722397148;W_Call after offers;User_15;2016/01/06 12:19:36.279;New credit;Car;14500.0;A_Pending
4564;Application_722397148;A_Complete;User_15;2016/01/06 12:19:36.293;New credit;Car;14500.0;A_Pending
4565;Application_722397148;W_Validate application;User_68;2016/01/19 13:36:32.167;New credit;Car;14500.0;A_Pending
4566;Application_722397148;A_Validating;User_112;2016/01/18 10:42:48.168;New credit;Car;14500.0;A_Pending
4567;Application_722397148;O_Returned;User_112;2016/01/18 10:43:41.238;New credit;Car;14500.0;A_Pending
4568;Application_722397148;W_Call incomplete files;User_68;2016/01/19 13:36:32.180;New credit;Car;14500.0;A_Pending
4569;Application_722397148;A_Incomplete;User_68;2016/01/19 13:36:32.183;New credit;Car;14500.0;A_Pending
4570;Application_722397148;W_Validate application;User_24;2016/01/19 16:06:05.270;New credit;Car;14500.0;A_Pending
4571;Application_722397148;A_Validating;User_24;2016/01/19 16:06:05.335;New credit;Car;14500.0;A_Pending
4572;Application_722397148;O_Accepted;User_117;2016/01/19 16:16:49.824;New credit;Car;14500.0;A_Pending
4573;Application_722397148;A_Pending;User_117;2016/01/19 16:16:49.841;New credit;Car;14500.0;A_Pending
4574;Application_1645236489;A_Create Application;User_37;2016/01/05 13:49:46.815;New credit;Remaining debt home;23000.0;A_Cancelled
4575;Application_1645236489;W_Complete application;User_37;2016/01/05 14:26:49.829;New credit;Remaining debt home;23000.0;A_Cancelled
4576;Application_1645236489;A_Concept;User_37;2016/01/05 13:49:46.827;New credit;Remaining debt home;23000.0;A_Cancelled
4577;Application_1645236489;A_Accepted;User_37;2016/01/05 13:54:34.602;New credit;Remaining debt home;23000.0;A_Cancelled
4578;Application_1645236489;O_Create Offer;User_37;2016/01/05 14:10:58.495;New credit;Remaining debt home;23000.0;A_Cancelled
4579;Application_1645236489;O_Created;User_37;2016/01/05 14:10:59.706;New credit;Remaining debt home;23000.0;A_Cancelled
4580;Application_1645236489;O_Create Offer;User_37;2016/01/05 14:12:02.234;New credit;Remaining debt home;23000.0;A_Cancelled
4581;Application_1645236489;O_Created;User_37;2016/01/05 14:12:03.528;New credit;Remaining debt home;23000.0;A_Cancelled
4582;Application_1645236489;O_Cancelled;User_37;2016/01/05 14:26:30.441;New credit;Remaining debt home;23000.0;A_Cancelled
4583;Application_1645236489;O_Sent (mail and online);User_37;2016/01/05 14:26:49.814;New credit;Remaining debt home;23000.0;A_Cancelled
4584;Application_1645236489;W_Call after offers;User_37;2016/01/05 14:26:49.839;New credit;Remaining debt home;23000.0;A_Cancelled
4585;Application_1645236489;A_Complete;User_37;2016/01/05 14:26:49.841;New credit;Remaining debt home;23000.0;A_Cancelled
4586;Application_1645236489;O_Create Offer;User_110;2016/01/06 10:48:49.444;New credit;Remaining debt home;23000.0;A_Cancelled
4587;Application_1645236489;O_Created;User_110;2016/01/06 10:48:50.662;New credit;Remaining debt home;23000.0;A_Cancelled
4588;Application_1645236489;O_Sent (mail and online);User_110;2016/01/06 10:49:06.383;New credit;Remaining debt home;23000.0;A_Cancelled
4589;Application_1645236489;O_Cancelled;User_110;2016/01/06 10:49:17.554;New credit;Remaining debt home;23000.0;A_Cancelled
4590;Application_1645236489;O_Create Offer;User_8;2016/01/29 11:36:09.077;New credit;Remaining debt home;23000.0;A_Cancelled
4591;Application_1645236489;O_Created;User_8;2016/01/29 11:36:10.576;New credit;Remaining debt home;23000.0;A_Cancelled
4592;Application_1645236489;O_Sent (mail and online);User_8;2016/01/29 11:36:21.554;New credit;Remaining debt home;23000.0;A_Cancelled
4593;Application_1645236489;O_Create Offer;User_85;2016/01/29 14:23:11.537;New credit;Remaining debt home;23000.0;A_Cancelled
4594;Application_1645236489;O_Created;User_85;2016/01/29 14:23:12.918;New credit;Remaining debt home;23000.0;A_Cancelled
4595;Application_1645236489;O_Sent (mail and online);User_85;2016/01/29 14:23:26.052;New credit;Remaining debt home;23000.0;A_Cancelled
4596;Application_1645236489;A_Cancelled;User_18;2016/02/01 11:41:48.711;New credit;Remaining debt home;23000.0;A_Cancelled
4887;Application_866541745;A_Create Application;User_21;2016/01/05 15:51:59.336;New credit;Unknown;0.0;A_Cancelled
4888;Application_866541745;W_Complete application;User_21;2016/01/05 16:04:28.454;New credit;Unknown;0.0;A_Cancelled
4889;Application_866541745;A_Concept;User_21;2016/01/05 15:51:59.359;New credit;Unknown;0.0;A_Cancelled
4890;Application_866541745;A_Accepted;User_21;2016/01/05 15:58:38.034;New credit;Unknown;0.0;A_Cancelled
4891;Application_866541745;O_Create Offer;User_21;2016/01/05 16:02:56.108;New credit;Unknown;0.0;A_Cancelled
4892;Application_866541745;O_Created;User_21;2016/01/05 16:02:57.315;New credit;Unknown;0.0;A_Cancelled
4893;Application_866541745;O_Sent (mail and online);User_21;2016/01/05 16:04:28.438;New credit;Unknown;0.0;A_Cancelled
4894;Application_866541745;W_Call after offers;User_21;2016/01/05 16:04:28.462;New credit;Unknown;0.0;A_Cancelled
4895;Application_866541745;A_Complete;User_21;2016/01/05 16:04:28.464;New credit;Unknown;0.0;A_Cancelled
4896;Application_866541745;O_Create Offer;User_8;2016/01/29 11:41:01.683;New credit;Unknown;0.0;A_Cancelled
4897;Application_866541745;O_Created;User_8;2016/01/29 11:41:02.886;New credit;Unknown;0.0;A_Cancelled
4898;Application_866541745;O_Sent (mail and online);User_8;2016/01/29 11:41:18.187;New credit;Unknown;0.0;A_Cancelled
4899;Application_866541745;O_Create Offer;User_85;2016/01/29 14:26:43.876;New credit;Unknown;0.0;A_Cancelled
4900;Application_866541745;O_Created;User_85;2016/01/29 14:26:45.151;New credit;Unknown;0.0;A_Cancelled
4901;Application_866541745;O_Create Offer;User_2;2016/02/01 16:45:29.678;New credit;Unknown;0.0;A_Cancelled
4902;Application_866541745;O_Created;User_2;2016/02/01 16:45:31.098;New credit;Unknown;0.0;A_Cancelled
4903;Application_866541745;O_Sent (mail and online);User_2;2016/02/01 16:45:45.032;New credit;Unknown;0.0;A_Cancelled
4904;Application_866541745;A_Cancelled;User_1;2016/03/03 08:01:18.848;New credit;Unknown;0.0;A_Cancelled
5033;Application_2006366791;A_Create Application;User_92;2016/01/05 17:01:51.443;New credit;Car;17700.0;A_Pending
5034;Application_2006366791;W_Complete application;User_92;2016/01/05 17:13:26.868;New credit;Car;17700.0;A_Pending
5035;Application_2006366791;A_Concept;User_92;2016/01/05 17:01:51.466;New credit;Car;17700.0;A_Pending
5036;Application_2006366791;A_Accepted;User_92;2016/01/05 17:03:13.088;New credit;Car;17700.0;A_Pending
5037;Application_2006366791;O_Create Offer;User_92;2016/01/05 17:08:45.684;New credit;Car;17700.0;A_Pending
5038;Application_2006366791;O_Created;User_92;2016/01/05 17:08:46.814;New credit;Car;17700.0;A_Pending
5039;Application_2006366791;O_Sent (mail and online);User_92;2016/01/05 17:13:26.852;New credit;Car;17700.0;A_Pending
5040;Application_2006366791;W_Call after offers;User_92;2016/01/05 17:13:26.877;New credit;Car;17700.0;A_Pending
5041;Application_2006366791;A_Complete;User_92;2016/01/05 17:13:26.880;New credit;Car;17700.0;A_Pending
5042;Application_2006366791;O_Create Offer;User_4;2016/01/20 18:37:24.842;New credit;Car;17700.0;A_Pending
5043;Application_2006366791;O_Created;User_4;2016/01/20 18:37:26.054;New credit;Car;17700.0;A_Pending
5044;Application_2006366791;O_Sent (mail and online);User_4;2016/01/20 18:37:35.816;New credit;Car;17700.0;A_Pending
5045;Application_2006366791;O_Create Offer;User_8;2016/01/29 11:43:04.764;New credit;Car;17700.0;A_Pending
5046;Application_2006366791;O_Created;User_8;2016/01/29 11:43:06.028;New credit;Car;17700.0;A_Pending
5047;Application_2006366791;O_Sent (mail and online);User_8;2016/01/29 11:43:22.513;New credit;Car;17700.0;A_Pending
5048;Application_2006366791;O_Create Offer;User_85;2016/01/29 14:28:50.459;New credit;Car;17700.0;A_Pending
5049;Application_2006366791;O_Created;User_85;2016/01/29 14:28:51.715;New credit;Car;17700.0;A_Pending
5050;Application_2006366791;O_Sent (mail and online);User_85;2016/01/29 14:29:10.132;New credit;Car;17700.0;A_Pending
5051;Application_2006366791;O_Create Offer;User_2;2016/02/01 16:27:57.476;New credit;Car;17700.0;A_Pending
5052;Application_2006366791;O_Created;User_2;2016/02/01 16:27:58.722;New credit;Car;17700.0;A_Pending
5053;Application_2006366791;O_Sent (mail and online);User_2;2016/02/01 16:28:19.229;New credit;Car;17700.0;A_Pending
5054;Application_2006366791;W_Validate application;User_87;2016/02/19 10:44:35.176;New credit;Car;17700.0;A_Pending
5055;Application_2006366791;A_Validating;User_114;2016/02/05 12:24:20.880;New credit;Car;17700.0;A_Pending
5056;Application_2006366791;O_Returned;User_114;2016/02/05 12:24:59.128;New credit;Car;17700.0;A_Pending
5057;Application_2006366791;W_Call incomplete files;User_87;2016/02/10 08:36:53.559;New credit;Car;17700.0;A_Pending
5058;Application_2006366791;A_Incomplete;User_87;2016/02/10 08:36:53.562;New credit;Car;17700.0;A_Pending
5059;Application_2006366791;W_Validate application;User_114;2016/02/18 17:46:08.667;New credit;Car;17700.0;A_Pending
5060;Application_2006366791;A_Validating;User_114;2016/02/18 17:46:08.732;New credit;Car;17700.0;A_Pending
5061;Application_2006366791;W_Call incomplete files;User_87;2016/02/19 10:44:35.185;New credit;Car;17700.0;A_Pending
5062;Application_2006366791;A_Incomplete;User_87;2016/02/19 10:44:35.186;New credit;Car;17700.0;A_Pending
5063;Application_2006366791;O_Accepted;User_119;2016/02/22 08:01:20.169;New credit;Car;17700.0;A_Pending
5064;Application_2006366791;A_Pending;User_119;2016/02/22 08:01:20.187;New credit;Car;17700.0;A_Pending
5590;Application_111956933;A_Create Application;User_1;2016/01/05 21:02:46.466;New credit;Car;5000.0;A_Cancelled
5591;Application_111956933;A_Submitted;User_1;2016/01/05 21:02:46.497;New credit;Car;5000.0;A_Cancelled
5592;Application_111956933;A_Concept;User_1;2016/01/05 21:04:46.802;New credit;Car;5000.0;A_Cancelled
5593;Application_111956933;W_Complete application;User_49;2016/01/07 09:35:14.765;New credit;Car;5000.0;A_Cancelled
5594;Application_111956933;A_Accepted;User_49;2016/01/07 09:30:23.154;New credit;Car;5000.0;A_Cancelled
5595;Application_111956933;O_Create Offer;User_49;2016/01/07 09:32:28.531;New credit;Car;5000.0;A_Cancelled
5596;Application_111956933;O_Created;User_49;2016/01/07 09:32:29.884;New credit;Car;5000.0;A_Cancelled
5597;Application_111956933;O_Create Offer;User_49;2016/01/07 09:33:41.026;New credit;Car;5000.0;A_Cancelled
5598;Application_111956933;O_Created;User_49;2016/01/07 09:33:42.421;New credit;Car;5000.0;A_Cancelled
5599;Application_111956933;O_Cancelled;User_49;2016/01/07 09:33:51.862;New credit;Car;5000.0;A_Cancelled
5600;Application_111956933;O_Sent (mail and online);User_49;2016/01/07 09:35:14.750;New credit;Car;5000.0;A_Cancelled
5601;Application_111956933;W_Call after offers;User_49;2016/01/07 09:35:14.774;New credit;Car;5000.0;A_Cancelled
